"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"YALI1_A06751g";"YALI1_A06751g";-0,491603756405565;9,05678720523389;-4,51118890038138;6,01841188725618e-05;0,00881840637004156;0,974799412472064
"YALI1_F00867g";"YALI1_F00867g";0,612352004410949;12,021717360377;4,45648410672964;7,11598590812986e-05;0,00962315209540127;0,425880716586324
"YALI1_C02374g";"YALI1_C02374g";-0,536585165824999;9,35854266239005;-4,45295781939125;7,19312636315337e-05;0,00962315209540127;0,64271426603147
"YALI1_A08856g";"YALI1_A08856g";0,737638547043613;6,6107583476819;4,29887273229126;0,000114983936515328;0,014741898860736;0,77071149265135
"YALI1_D04512g";"YALI1_D04512g";-0,749705689062009;7,94966266180476;-4,28088236146043;0,000121423571268337;0,0149448131517069;0,544483274794993
"YALI1_B11111g";"YALI1_B11111g";-0,345842596834487;10,5400104840482;-4,20658805911999;0,000151967732731064;0,0179847966774417;-0,228639019507216
"YALI1_F13170g";"YALI1_F13170g";-1,78719772993413;6,54587911176862;-4,1481155166246;0,000181180998059281;0,0206479233714225;0,297768881719493
"YALI1_C28611g";"YALI1_C28611g";-0,44217541138201;8,60144648093729;-4,09000883368099;0,000215620205640382;0,0236951204555519;-0,288018109106208
"YALI1_B00704g";"YALI1_B00704g";-0,592828005891607;7,58383453558043;-3,96332191596548;0,000314296096034604;0,033347899568913;-0,443866064359611
"YALI1_C06929g";"YALI1_C06929g";-0,363101382116394;9,85034316183601;-3,920631866846;0,000356547046361738;0,0365698420551689;-0,896038775520007
"YALI1_F03529g";"YALI1_F03529g";0,625577525363626;7,24584642223061;3,89776639143171;0,000381396800804695;0,0377200856095021;-0,51030895226392
"YALI1_F33579g";"YALI1_F33579g";0,682943631816971;6,49714602508353;3,88710889362545;0,000393546240979419;0,0377200856095021;-0,505865718598995
"YALI1_F27701g";"YALI1_F27701g";-0,546452267848321;8,29006686203025;-3,87773880894374;0,000404537804716792;0,0377200856095021;-0,697487838958518
"YALI1_E27625g";"YALI1_E27625g";-0,47770006737043;6,14716279889939;-3,83666306952393;0,000456339626777489;0,0412987362233627;-0,916218564387778
"YALI1_B23866g";"YALI1_B23866g";-0,357383025052814;9,0734008808886;-3,81379876744326;0,000487903801089485;0,042893714170067;-1,1262174813475
"YALI1_D17943r";"YALI1_D17943r";-0,948570110191025;5,17300788094569;-3,76493679916865;0,000562606156771702;0,0480871984551813;-0,525423365485602
"YALI1_E05353g";"YALI1_E05353g";-0,251146859709047;13,376369381423;-3,71849757847042;0,000643791101659003;0,053539059994723;-2,03791032282636
"YALI1_A16918g";"YALI1_A16918g";-0,902411502689252;7,99376280484015;-3,70483221582394;0,000669763570207248;0,0540454322517921;-1,20574573762466
"YALI1_E29433g";"YALI1_E29433g";1,60287892525994;3,90630011312663;3,67564966243086;0,000728660223521712;0,0540454322517921;-0,491106151777885
"YALI1_F02378g";"YALI1_F02378g";0,275825804511348;11,2683408388248;3,67521584196132;0,00072957240866314;0,0540454322517921;-1,83734036157285
"YALI1_E27406g";"YALI1_E27406g";-0,602996274618498;7,71181019598258;-3,67074259008499;0,000739042731121714;0,0540454322517921;-1,40518612358019
"YALI1_D06682g";"YALI1_D06682g";-0,45814016840491;9,22658447536014;-3,66465416770433;0,000752123361751724;0,0540454322517921;-1,59000553346281
"YALI1_D00406g";"YALI1_D00406g";0,711222505915377;5,89113554600095;3,66271824062272;0,000756329203932325;0,0540454322517921;-1,23814965813241
"YALI1_F16366g";"YALI1_F16366g";-0,465517282767701;8,68076042555021;-3,65522185130074;0,000772830360441616;0,0540454322517921;-1,36820180680636
"YALI1_F14097r";"YALI1_F14097r";1,8281430172882;2,85332477315914;3,61893595854484;0,00085773625565448;0,0586500990810852;-0,616588669443368
"YALI1_B22793g";"YALI1_B22793g";-0,657306191854021;6,83770032440661;-3,5900689875242;0,000931635040120443;0,0623182830097957;-1,44424086530333
"YALI1_C29576g";"YALI1_C29576g";1,80634461593246;4,88937300575571;3,55173349717111;0,00103929840394452;0,0680408763603676;-0,837273227240302
"YALI1_D18130g";"YALI1_D18130g";3,07245592441853;2,17397167634233;3,54261157011387;0,00106662680869455;0,0683752227156902;-1,07986284415371
"YALI1_F15017g";"YALI1_F15017g";2,94314916170674;2,95410325192765;3,51916884214523;0,0011400644327556;0,0715913930528364;-1,0727087572182
"YALI1_E22126g";"YALI1_E22126g";-0,859190497055696;5,31222445374192;-3,49192169014047;0,00123152713437847;0,0757881798496509;-1,2214790378387
"YALI1_F15038g";"YALI1_F15038g";-1,74103643212546;3,22812986261864;-3,47808346399401;0,00128063586491766;0,0758803931454394;-0,95861485262774
"YALI1_F21676g";"YALI1_F21676g";-1,29393321807704;4,53568835047028;-3,47761063531308;0,00128234658549329;0,0758803931454394;-1,08933908896352
"YALI1_F07042g";"YALI1_F07042g";2,54210458034022;2,84056294515206;3,44166534013551;0,00141901472704239;0,0823831757567817;-1,26116432184994
"YALI1_A19070g";"YALI1_A19070g";0,501881848785488;8,5764176553302;3,40081888659392;0,00159125388091055;0,0894067434255254;-1,95872584530427
"YALI1_D20496g";"YALI1_D20496g";-0,867207065427125;4,87539073930248;-3,39582250612347;0,00161364694881972;0,0894067434255254;-1,61245100328549
"YALI1_B12227r";"YALI1_B12227r";-1,97649630997758;4,0836271346042;-3,39283899048598;0,00162716205129328;0,0894067434255254;-1,16668980516351
"YALI1_A16991g";"YALI1_A16991g";-0,277046457851423;10,8373447247631;-3,37175713402806;0,00172579287409109;0,0916620130065413;-2,60125074538265
"YALI1_E21555g";"YALI1_E21555g";-1,32574146976926;6,93819369513163;-3,37134315005454;0,00172778575052954;0,0916620130065413;-2,07056384253617
"YALI1_A16944g";"YALI1_A16944g";-1,4733317118822;4,2063520964167;-3,33246828246525;0,00192504670237391;0,100396079715331;-1,42175953190124
"YALI1_B10933g";"YALI1_B10933g";-0,322089755240425;9,11410058523438;-3,31527792997842;0,00201896936850463;0,103539479114812;-2,48770905466405
"YALI1_F36033g";"YALI1_F36033g";-1,32982823356819;4,98879496885907;-3,29590051339656;0,00213007886135651;0,105961961887626;-1,48064651488109
"YALI1_F03830g";"YALI1_F03830g";-0,657097580850644;5,74416553445725;-3,29505112805617;0,00213508015503179;0,105961961887626;-1,82460280049378
"YALI1_B19336g";"YALI1_B19336g";0,639702589337738;6,37471190126125;3,28042077648387;0,00222300180996721;0,108352514998272;-1,91740647847941
"YALI1_E27622g";"YALI1_E27622g";0,642071530715814;6,47277753805282;3,27544596885854;0,0022536759700648;0,108352514998272;-2,01403240072001
"YALI1_B13259g";"YALI1_B13259g";-0,646161946088547;6,06055225493584;-3,25613830716802;0,0023765852153905;0,11250388781164;-2,02192314110771
"YALI1_F02299g";"YALI1_F02299g";-1,01157305766988;4,50161158468287;-3,23151058289395;0,00254263335753677;0,118540649108192;-1,73519233995108
"YALI1_B22908g";"YALI1_B22908g";2,54413509084481;2,98414991722194;3,22392754819078;0,00259594291607252;0,119219647056047;-1,72192500918883
"YALI1_C29506g";"YALI1_C29506g";0,594740677086513;6,91466668039536;3,20444592361203;0,00273781238676282;0,123886010501018;-2,62115864384891
"YALI1_D31948g";"YALI1_D31948g";0,929774519507804;7,00656006224377;3,19215237795281;0,00283109271629139;0,125173398489275;-2,0632188638566
"YALI1_D12832g";"YALI1_D12832g";1,11343701643571;4,53477376904881;3,1900139311673;0,00284762362504037;0,125173398489275;-1,84344730150329
"YALI1_C01161g";"YALI1_C01161g";1,10421310847499;4,54427262430291;3,16949556632345;0,00301096092689117;0,129275396586722;-2,02290114423908
"YALI1_B03429g";"YALI1_B03429g";0,424226345310144;7,67255115502891;3,16508635349362;0,00304720182356975;0,129275396586722;-2,57649801719074
"YALI1_C07152g";"YALI1_C07152g";-0,429635222576788;10,9369921566298;-3,16002607259035;0,00308930359817215;0,129275396586722;-3,15464459850856
"YALI1_B26659g";"YALI1_B26659g";0,943931264846223;5,58216804990835;3,15768165826516;0,00310899556302159;0,129275396586722;-1,97099197574231
"YALI1_D02050g";"YALI1_D02050g";0,539216796994955;6,83979213734491;3,14865836339805;0,00318590238326078;0,130706955110579;-2,44534159837515
"YALI1_E36568g";"YALI1_E36568g";0,644339190295761;6,68353991661279;3,13794389365693;0,00327956373667337;0,131274458324609;-2,432860392041
"YALI1_E25107g";"YALI1_E25107g";-0,27211520828274;9,74991780077275;-3,13732404610626;0,00328506119304352;0,131274458324609;-3,04395955186578
"YALI1_B28394g";"YALI1_B28394g";-1,45723337008936;5,19176660750331;-3,12319414878956;0,00341277144105735;0,131649598116339;-1,8776786538782
"YALI1_E20070g";"YALI1_E20070g";-0,396622943144157;9,03074530186607;-3,11718940889811;0,0034684543627596;0,131649598116339;-3,09026520137446
"YALI1_D17564g";"YALI1_D17564g";-0,585236428122253;8,98237246414348;-3,11674356807357;0,00347262280962898;0,131649598116339;-2,73785070341901
"YALI1_E27792g";"YALI1_E27792g";0,440689503864538;7,6182689494574;3,11105498852188;0,00352622657011466;0,131649598116339;-2,72490612308986
"YALI1_E00869g";"YALI1_E00869g";0,899006643312555;4,88556349734515;3,10626747742407;0,00357194495207027;0,131649598116339;-2,09313535090933
"YALI1_E30561g";"YALI1_E30561g";0,855294207257246;4,72447452678582;3,10477292719123;0,00358633157845442;0,131649598116339;-2,13670061771031
"YALI1_A20965g";"YALI1_A20965g";-1,9098252480881;2,71413787856377;-3,10398438602471;0,00359394417997155;0,131649598116339;-1,83646613409763
"YALI1_A15766g";"YALI1_A15766g";-0,816743402868622;5,31814651391069;-3,08369357097828;0,00379516684690781;0,137385039858063;-2,19317400878299
"YALI1_E21535g";"YALI1_E21535g";-0,986936053217232;5,89897983560529;-3,06143444992371;0,00402812952927558;0,141815398877014;-2,62792745350214
"YALI1_B21313g";"YALI1_B21313g";2,42288609413888;2,95536078867013;3,05808529533302;0,0040643282805217;0,141815398877014;-2,00255102579352
"YALI1_C20085g";"YALI1_C20085g";-0,383931629542433;7,02815874403553;-3,05798991427447;0,00406536367065295;0,141815398877014;-2,81548675197285
"YALI1_D01713g";"YALI1_D01713g";1,23234403622804;4,55217998429007;3,05411037070805;0,00410768878946082;0,141815398877014;-2,0705063707865
"YALI1_F33513g";"YALI1_F33513g";-0,731391937922116;5,86625270292503;-3,05045061713843;0,00414799671723473;0,141815398877014;-2,52093900673975
"YALI1_C22282g";"YALI1_C22282g";0,664459051097339;7,68687726084812;3,04585697027898;0,00419911839664515;0,141985574796452;-2,5595011306859
"YALI1_B00214g";"YALI1_B00214g";-1,31790746637365;4,35580332091854;-3,02514298161815;0,00443710582959606;0,148274548141618;-2,17649186001755
"YALI1_F23595g";"YALI1_F23595g";0,57045336378529;7,29755611255334;3,01964398250375;0,00450238715613978;0,148274548141618;-2,7866181951373
"YALI1_E12952g";"YALI1_E12952g";-0,825244237464337;6,68416864287109;-3,017367668133;0,00452967420387134;0,148274548141618;-2,49401230721984
"YALI1_B18460g";"YALI1_B18460g";-1,5376638292501;3,46542787294322;-3,0130150264387;0,00458228504010025;0,148417800719879;-2,06588528976808
"YALI1_E04910g";"YALI1_E04910g";-0,328190353715247;10,4338119205422;-3,00320806451234;0,00470293826300736;0,150256158799109;-3,50757457524398
"YALI1_E18843g";"YALI1_E18843g";-1,24245795607652;4,35168051105638;-3,00050566919986;0,00473670698846719;0,150256158799109;-2,22900623158202
"YALI1_F06410g";"YALI1_F06410g";-1,05633118602875;5,70740739037699;-2,993140792999;0,00482989896742532;0,151648970640487;-2,46184309601471
"YALI1_D11722g";"YALI1_D11722g";-0,806182948287924;5,38743011086277;-2,9795425051596;0,00500651308149508;0,155606472240004;-2,5512933132217
"YALI1_B06839g";"YALI1_B06839g";1,37397052309251;3,42611384801849;2,96881818872015;0,00515006227030651;0,15697305248496;-2,18928032815807
"YALI1_D08621g";"YALI1_D08621g";-1,91638160688045;4,40506075893696;-2,96863764898184;0,00515251163502794;0,15697305248496;-2,19853080022998
"YALI1_D31568g";"YALI1_D31568g";-0,510575618160388;6,99856177713322;-2,95289424019929;0,00537035847976471;0,161207789164084;-2,94257220792803
"YALI1_D09277g";"YALI1_D09277g";-2,37976881339547;6,70123927291153;-2,95105989924763;0,00539629583487184;0,161207789164084;-2,91315030137736
"YALI1_E21552g";"YALI1_E21552g";-1,0879293493292;8,26824262117162;-2,93186049206523;0,0056749184077577;0,167155230660177;-3,4959714258034
"YALI1_F39665g";"YALI1_F39665g";1,03926229017388;4,75954224208304;2,92869106591504;0,00572219059828653;0,167155230660177;-2,49851764980536
"YALI1_F23963g";"YALI1_F23963g";-0,835135239942917;6,56522391979471;-2,92628298732973;0,00575835373739967;0,167155230660177;-2,80649960540724
"YALI1_A19549g";"YALI1_A19549g";1,52938174652025;3,9172213612039;2,91695554440867;0,00590045929184661;0,169679563000112;-2,25438500674157
"YALI1_D09322g";"YALI1_D09322g";-1,77018322915262;7,23077395325265;-2,91233199926025;0,00597211167186079;0,170149885317738;-3,00245089033089
"YALI1_B14044g";"YALI1_B14044g";1,04829051030163;2,81114028804413;2,9014529109784;0,0061439351206086;0,172026103408783;-2,412874602678
"YALI1_B27874g";"YALI1_B27874g";-0,702635577079303;7,61375529688612;-2,90108790521465;0,00614977945237769;0,172026103408783;-3,01144215277566
"YALI1_F06904g";"YALI1_F06904g";2,37999951169972;2,38669786278727;2,88682426694862;0,00638228007490624;0,172570310142144;-2,32227284044215
"YALI1_D05692g";"YALI1_D05692g";1,86821446823841;2,76448563726494;2,88334808836151;0,00644017562291921;0,172570310142144;-2,30212103674685
"YALI1_E27532g";"YALI1_E27532g";-0,771173631647455;5,09666382003991;-2,88240251493962;0,00645600884875406;0,172570310142144;-2,73363236157301
"YALI1_E24513g";"YALI1_E24513g";0,955382485478308;4,87837459196131;2,88180034369601;0,00646611091378753;0,172570310142144;-2,51943272047879
"YALI1_D23274g";"YALI1_D23274g";0,601367335908525;5,72791574864124;2,87971248643698;0,00650125152603583;0,172570310142144;-2,90585788508529
"YALI1_A01618g";"YALI1_A01618g";0,335411071328169;8,91559069709522;2,87898270076367;0,00651357656444523;0,172570310142144;-3,73902418407847
"YALI1_E23280g";"YALI1_E23280g";-0,814839585368809;5,03292345006525;-2,87613837214912;0,0065618219976051;0,172570310142144;-2,68095945257664
"YALI1_F22568g";"YALI1_F22568g";-2,00146909310583;2,50644719150767;-2,85012284744231;0,00701885575853079;0,18302558617796;-2,38628229062547
"YALI1_E20923g";"YALI1_E20923g";1,54481666087631;3,53043282423607;2,83588650305474;0,00728136912190764;0,187098143486719;-2,41679285139104
"YALI1_B23017g";"YALI1_B23017g";1,51663416114559;4,66935815736474;2,82952117504467;0,00740168185252149;0,187098143486719;-2,47042042750163
"YALI1_C13510g";"YALI1_C13510g";-0,409743662767673;6,65234952243962;-2,82885043837031;0,00741446700155677;0,187098143486719;-3,33739102154583
"YALI1_E25964g";"YALI1_E25964g";-1,49904969455537;2,98058423181606;-2,82865186993677;0,00741825593285008;0,187098143486719;-2,44894436648623
"YALI1_F01078g";"YALI1_F01078g";-0,85161252026256;5,28157353259602;-2,81616665965696;0,00766014639922774;0,191362928557322;-2,80448058622983
"YALI1_F36492g";"YALI1_F36492g";-1,79979206450296;2,7399628837198;-2,81355159134918;0,00771173322752938;0,191362928557322;-2,45192710772125
"YALI1_E24180g";"YALI1_E24180g";-0,376867440733459;8,27682247674135;-2,79902814214089;0,00800417127371228;0,197030680073701;-3,60617974866865
"YALI1_E02850g";"YALI1_E02850g";-1,61939669839818;9,04870639924922;-2,78144974016338;0,00837192309972201;0,204447677601941;-3,85522251442361
"YALI1_B06315g";"YALI1_B06315g";0,851206663112211;5,31710790226751;2,74624164082926;0,00915619226727515;0,220732221655292;-2,94062472974066
"YALI1_D27068g";"YALI1_D27068g";1,75419428547819;3,23884015638933;2,74512139545931;0,00918223086508852;0,220732221655292;-2,59304564030754
"YALI1_F10150g";"YALI1_F10150g";-0,524879627220964;6,34149727852419;-2,74039182126845;0,00929292251390954;0,2216614153124;-3,29860781409826
"YALI1_D13574g";"YALI1_D13574g";-2,27746222798332;1,89656454266066;-2,72487630730904;0,00966479802570513;0,22725250573419;-2,68864386578372
"YALI1_D26360g";"YALI1_D26360g";-1,85091260014839;2,52478898655166;-2,72445713144624;0,00967503355579424;0,22725250573419;-2,62502474252399
"YALI1_C25003r";"YALI1_C25003r";1,59148303969024;3,32608753708619;2,71663352970622;0,0098679245996998;0,228990216439569;-2,68149986126831
"YALI1_C19181g";"YALI1_C19181g";0,724841297338833;5,36095226422824;2,71503838487;0,00990768750220091;0,228990216439569;-3,07572389586587
"YALI1_E34798g";"YALI1_E34798g";1,06956760815635;4,58476502774329;2,7124599731648;0,00997227461907777;0,228990216439569;-2,81093087882271
"YALI1_C33071g";"YALI1_C33071g";-1,90015321530674;2,68966255004285;-2,70217915512625;0,0102336957103178;0,231792858944836;-2,67077991552345
"YALI1_B29360g";"YALI1_B29360g";-0,750529337457879;10,0531247211367;-2,69824268897887;0,0103354605142839;0,231792858944836;-4,25383722024354
"YALI1_D24466g";"YALI1_D24466g";0,44955667187494;7,06752494316426;2,69608034760669;0,0103917585277199;0,231792858944836;-3,6265089650888
"YALI1_A06207g";"YALI1_A06207g";-0,739038504710947;5,79264587703858;-2,69522166594207;0,0104141934617461;0,231792858944836;-3,43510546155199
"YALI1_E04807g";"YALI1_E04807g";-0,340715121332479;7,82299914197001;-2,69305579829983;0,0104709806283172;0,231792858944836;-3,76203033245703
"YALI1_D07118g";"YALI1_D07118g";0,644799057524176;5,74033914641463;2,6855078228843;0,0106711272337609;0,233136313616104;-3,3013583326489
"YALI1_D17542r";"YALI1_D17542r";-1,0415935231039;4,50401421570446;-2,68505656054249;0,0106832044913457;0,233136313616104;-2,98942974797251
"YALI1_D26082g";"YALI1_D26082g";-0,289516781545924;9,64914508702327;-2,6737647926611;0,0109895528712617;0,237038991782955;-4,16983546567735
"YALI1_C12433g";"YALI1_C12433g";1,9464334754932;3,76406960946712;2,67150038141736;0,0110519554260404;0,237038991782955;-2,74744109465673
"YALI1_E09522g";"YALI1_E09522g";-0,165122708846489;11,7000340939633;-2,66831513595517;0,0111402882904217;0,237038991782955;-4,49023143777826
"YALI1_C20005g";"YALI1_C20005g";-0,247046853962111;9,2286177783519;-2,66724241713433;0,0111701832331909;0,237038991782955;-4,11429195063544
"YALI1_E03999g";"YALI1_E03999g";-0,952115067931545;4,74585433748474;-2,65438837576266;0,0115342109795882;0,239770684334976;-3,17845182050869
"YALI1_C22816g";"YALI1_C22816g";-1,13577317336202;3,83509875798662;-2,65153545674492;0,0116164760848678;0,239770684334976;-2,85514623241518
"YALI1_B07762g";"YALI1_B07762g";-0,197454907112292;10,3523698894696;-2,65063337446434;0,0116426003937438;0,239770684334976;-4,30913359074212
"YALI1_C12170g";"YALI1_C12170g";1,21631206513641;3,33896532192198;2,64948828538999;0,0116758402206665;0,239770684334976;-2,83357535077761
"YALI1_F16117g";"YALI1_F16117g";1,31530917198482;4,85861460497867;2,64905197047264;0,0116885286481139;0,239770684334976;-2,868375480983
"YALI1_D00412g";"YALI1_D00412g";0,305836631386613;8,69639613190504;2,63993233297324;0,0119566631079582;0,24364670452442;-4,12989666564753
"YALI1_D16891g";"YALI1_D16891g";-1,04875363157364;3,96875342769277;-2,63246381999745;0,0121804611134267;0,244944258871144;-2,93340554962367
"YALI1_C01576g";"YALI1_C01576g";1,01851693646063;3,87406374492434;2,63052157327524;0,0122392904770981;0,244944258871144;-2,97559077142375
"YALI1_F38466g";"YALI1_F38466g";-0,963576034242364;4,45768583357739;-2,62837517316152;0,0123046078254528;0,244944258871144;-3,32922590151975
"YALI1_D16173g";"YALI1_D16173g";1,63202261388109;2,88929125407948;2,62620599814209;0,0123709442227234;0,244944258871144;-2,81504818016826
"YALI1_D32342g";"YALI1_D32342g";0,259532606473741;10,1017965646273;2,6246619611595;0,0124183634656804;0,244944258871144;-4,32455369986819
"YALI1_B05639g";"YALI1_B05639g";2,894802309779;5,43109600402108;2,62083090641524;0,0125367433615866;0,245704199513389;-2,82631425787825
"YALI1_D28242g";"YALI1_D28242g";-0,650629712391171;5,95034903519895;-2,61246553969025;0,0127988521608913;0,248131163268689;-3,47273437684786
"YALI1_A21654g";"YALI1_A21654g";1,69725379591532;2,94571420543655;2,61173885896435;0,0128218573154766;0,248131163268689;-2,85066080077625
"YALI1_F15891g";"YALI1_F15891g";-0,225437125721932;9,68462147464942;-2,60463965248061;0,01304861204583;0,250941120406368;-4,35037644389553
"YALI1_E27441g";"YALI1_E27441g";-0,555514650183912;4,96398691817488;-2,59026562781316;0,0135190591809176;0,255683755071642;-3,5245445136825
"YALI1_E21799g";"YALI1_E21799g";1,72195683687452;2,7265023796021;2,58877279863523;0,0135688006840676;0,255683755071642;-2,88883908743303
"YALI1_F07318g";"YALI1_F07318g";-1,14581674015513;3,6325392806781;-2,58791142590857;0,0135975782884743;0,255683755071642;-3,01054699010256
"YALI1_E06628g";"YALI1_E06628g";-0,327751659869875;7,82689545073884;-2,58423204288167;0,0137211348989171;0,255683755071642;-4,07407557291103
"YALI1_B06514g";"YALI1_B06514g";-0,35317883402741;7,79983683177332;-2,58210794917247;0,013792932096633;0,255683755071642;-4,00401427515396
"YALI1_B01719g";"YALI1_B01719g";-0,335847710717747;8,65340744010754;-2,58208251942274;0,0137937937412716;0,255683755071642;-4,15029605730433
"YALI1_A16952g";"YALI1_A16952g";-1,18048214878743;3,70759303530991;-2,5786886089186;0,0139092350603704;0,256279738208142;-3,16509004375819
"YALI1_B13483g";"YALI1_B13483g";-1,46516999063558;2,22909026114489;-2,57435247773668;0,0140580152425973;0,257479243461141;-2,95097901131435
"YALI1_D16709g";"YALI1_D16709g";0,217956865241128;10,2818225289087;2,56831424318909;0,0142676303028703;0,259772180129774;-4,48646777617567
"YALI1_D32487g";"YALI1_D32487g";0,30139727743517;7,63376400815706;2,56230263063205;0,0144791648942246;0,260856504203766;-4,03593531142579
"YALI1_F24509g";"YALI1_F24509g";-0,982578395011995;4,81066237555311;-2,56071248052321;0,0145355973570958;0,260856504203766;-3,25399627454196
"YALI1_B18391g";"YALI1_B18391g";-1,2735488810479;4,83502961733001;-2,55899678865295;0,0145967111757862;0,260856504203766;-3,23832188173038
"YALI1_E06583g";"YALI1_E06583g";-1,85462374720223;2,81457784570889;-2,55705143999392;0,0146662902915994;0,260856504203766;-2,94803258277137
"YALI1_A15373g";"YALI1_A15373g";-0,430949523051251;6,28115123821535;-2,55170912071952;0,0148589346777311;0,262764034502175;-3,78321039267505
"YALI1_B10463g";"YALI1_B10463g";-0,190465526135553;11,2596910514667;-2,54880009464391;0,0149648063660994;0,263085070465652;-4,78474318551989
"YALI1_F12080g";"YALI1_F12080g";1,44841628769621;3,91708768278866;2,54652493732436;0,0150480898283896;0,263085070465652;-3,05434427774079
"YALI1_C15115g";"YALI1_C15115g";1,0358647276859;4,91738920173106;2,53455001845484;0,0154934748493833;0,268420045454895;-3,26781704213096
"YALI1_D12376g";"YALI1_D12376g";0,286525534438384;7,9986475462946;2,53354399701451;0,0155314357908824;0,268420045454895;-4,27715457067069
"YALI1_D16290g";"YALI1_D16290g";1,35483310759229;3,06454078434072;2,52833631146041;0,0157293047161725;0,268420045454895;-3,07897252719929
"YALI1_E00680g";"YALI1_E00680g";0,332913567480601;9,13010113836208;2,52593151487899;0,0158214520095013;0,268420045454895;-4,34268420849067
"YALI1_F37963g";"YALI1_F37963g";-0,210056600553068;9,51250695896227;-2,52521629294367;0,0158489530382208;0,268420045454895;-4,48328674543087
"YALI1_C29837g";"YALI1_C29837g";-0,786421941333272;4,05129646442894;-2,52033247587958;0,0160379118626542;0,268420045454895;-3,52127904107794
"YALI1_F39457g";"YALI1_F39457g";-0,236860447749292;12,7331563376374;-2,51390847880512;0,0162895964116787;0,268420045454895;-5,01257580320977
"YALI1_C07519g";"YALI1_C07519g";-0,280795778358387;8,91310270285575;-2,51356720287432;0,0163030675853419;0,268420045454895;-4,38763106092665
"YALI1_F11635g";"YALI1_F11635g";-0,966349659096754;6,48038441445995;-2,51091557251841;0,0164080824646133;0,268420045454895;-3,75600911026571
"YALI1_E08176g";"YALI1_E08176g";1,61382763324204;2,5937895119043;2,5109004644415;0,0164086825690904;0,268420045454895;-3,05454961584396
"YALI1_B11978g";"YALI1_B11978g";-0,919560640989227;3,69347367567952;-2,51014157653713;0,0164388519833526;0,268420045454895;-3,23861712313372
"YALI1_B14147g";"YALI1_B14147g";-0,623552861528939;5,45139538265011;-2,50683840408776;0,0165707597704666;0,268420045454895;-3,65609173696024
"YALI1_B08721g";"YALI1_B08721g";0,59259261051649;5,45802291353839;2,50682448807618;0,0165713175261033;0,268420045454895;-3,71981098270772
