"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"YALI1_A16952g";"YALI1_A16952g";-2,10992421102135;3,70759303530991;-4,70637127691417;3,29875462784342e-05;0,0033834226632914;2,29217830213412
"YALI1_E01865g";"YALI1_E01865g";-0,20216106007506;15,2458446481717;-4,60520510015921;4,50803808594323e-05;0,0044745913517572;0,241133969573337
"YALI1_E27441g";"YALI1_E27441g";-0,990462033686426;4,96398691817488;-4,55097125480347;5,32658252594918e-05;0,005121842010108;1,77111567207043
"YALI1_B30303g";"YALI1_B30303g";-1,52532204871955;5,6579573997562;-4,52230864041159;5,8165946281948e-05;0,00534437712471354;1,78462446294469
"YALI1_E27792g";"YALI1_E27792g";0,617818319808191;7,6182689494574;4,51737020873002;5,90538908808126e-05;0,00534437712471354;1,3076572695399
"YALI1_A16950g";"YALI1_A16950g";-0,673960507516774;7,27936279473774;-4,49103694452386;6,40186029703687e-05;0,00562814975256641;1,36830169743237
"YALI1_E31154g";"YALI1_E31154g";-1,74229696230305;5,39185027076161;-4,47765177817079;6,66972608541755e-05;0,00570076310134161;1,64882035365194
"YALI1_D20496g";"YALI1_D20496g";-1,11155594966176;4,87539073930248;-4,41991408176864;7,95708749395734e-05;0,0065378675179916;1,34371869602012
"YALI1_E12952g";"YALI1_E12952g";-1,06502737163219;6,68416864287109;-4,41513156621358;8,0740645331063e-05;0,0065378675179916;1,32130266141019
"YALI1_F23925g";"YALI1_F23925g";1,3487193822217;4,99159035096669;4,34998219598333;9,84608578125947e-05;0,00776830921767574;1,27052040163221
"YALI1_B22793g";"YALI1_B22793g";-0,895593522265383;6,83770032440661;-4,32960544182382;0,000104748846860579;0,00805780504475007;0,89559716568253
"YALI1_E32152g";"YALI1_E32152g";1,89546283671028;4,98300436231204;4,31967239818187;0,000107955165894784;0,00810190354776218;1,16797001715004
"YALI1_D17564g";"YALI1_D17564g";-0,821411214073421;8,98237246414348;-4,28271201285756;0,000120752837594449;0,0088465828875743;0,636703587112184
"YALI1_C22282g";"YALI1_C22282g";0,865092833215393;7,68687726084812;4,2500860791931;0,000133276388352119;0,00953701039440625;0,77475944742808
"YALI1_D06094g";"YALI1_D06094g";0,391774885217904;14,1028295623758;4,13513467511307;0,000188374998119175;0,0131734061184705;-0,759021565015524
"YALI1_D17844g";"YALI1_D17844g";-0,470792290253177;7,40189669509757;-4,11675364077429;0,000199040982538785;0,0136099800727076;-0,0391662947944091
"YALI1_F11635g";"YALI1_F11635g";-1,76245488112265;6,48038441445995;-4,10169762554366;0,0002082147930414;0,0139277590910519;0,498975127619516
"YALI1_F16232g";"YALI1_F16232g";-0,422314113216387;9,86156786475932;-4,08777978415153;0,000217061304326665;0,0142105879449606;-0,296397270698616
"YALI1_F26427g";"YALI1_F26427g";-0,622289300617554;5,9488724840007;-4,06524185469856;0,00023217020225554;0,0148830773404229;0,106015848595585
"YALI1_C24198g";"YALI1_C24198g";-0,638624825616846;9,0868963146802;-4,0304520455133;0,000257525778160394;0,0161715677428476;-0,298862397216728
"YALI1_A09100g";"YALI1_A09100g";-0,421127956416157;8,96116772533446;-4,01071585704155;0,000273088992837489;0,0165989350786143;-0,530609711938333
"YALI1_F21676g";"YALI1_F21676g";-1,17074129958585;4,53568835047028;-4,00822091882214;0,00027512047091626;0,0165989350786143;0,292543615779521
"YALI1_C28611g";"YALI1_C28611g";-0,444594393241678;8,60144648093729;-3,95751885502929;0,000319739598416978;0,0189199758524815;-0,482987530486747
"YALI1_D16354g";"YALI1_D16354g";-1,42000795983593;4,27066119832751;-3,94473479075004;0,000332057023452367;0,0192781030408101;0,209955126509061
"YALI1_C21544g";"YALI1_C21544g";-2,66383574917625;2,86637022589003;-3,91130214486913;0,000366490379416753;0,0208831647678769;-0,133020950405847
"YALI1_E24287g";"YALI1_E24287g";-1,24873854492077;3,93503895308461;-3,86353013070878;0,000421775873684298;0,0235964429695743;-0,0130827274030132
"YALI1_E02850g";"YALI1_E02850g";-2,99888903949701;9,04870639924922;-3,85356862708687;0,000434284061597494;0,0238623581702766;-0,631462549065661
"YALI1_B03085g";"YALI1_B03085g";0,530822572014638;7,68112061205552;3,84163760915799;0,000449739300773093;0,0241524519638284;-0,66513776707944
"YALI1_F16165g";"YALI1_F16165g";-0,919923356423683;5,32542054830436;-3,83747021775405;0,000455262337959716;0,0241524519638284;-0,282755943389742
"YALI1_C22937g";"YALI1_C22937g";-0,623831834146397;7,98220618535672;-3,82451544570299;0,000472854493187148;0,0246605639921501;-0,709742537007577
"YALI1_B10463g";"YALI1_B10463g";-0,282944378576502;11,2596910514667;-3,81044387749989;0,000492709698778511;0,0250750017795273;-1,40311326330753
"YALI1_A13224g";"YALI1_A13224g";0,543560410663157;7,99444173283098;3,80740706133438;0,000497099482792058;0,0250750017795273;-0,686925976156188
"YALI1_D31526g";"YALI1_D31526g";0,960025856484235;7,47500789291955;3,77410486899941;0,000547793564347636;0,027186464475769;-0,775630715302047
"YALI1_F33513g";"YALI1_F33513g";-0,875348300838025;5,86625270292503;-3,76434809287286;0,000563570443903522;0,0275254961252562;-0,545339840986411
"YALI1_E27218g";"YALI1_E27218g";-0,254016922958373;12,7390122935974;-3,73619717368543;0,000611594797248975;0,0290822557078343;-1,74735395978931
"YALI1_D33879g";"YALI1_D33879g";1,55993773042248;2,62675055962379;3,73464921516074;0,000614347293145671;0,0290822557078343;-0,335002324141888
"YALI1_D00766g";"YALI1_D00766g";-0,335633733055847;12,8481735730624;-3,72832071107428;0,00062572539904941;0,0291720765587126;-1,78915946043822
"YALI1_B10094g";"YALI1_B10094g";0,378974829833307;8,80488809630064;3,69561035018498;0,00068785972853285;0,031590214696949;-1,2882877720724
"YALI1_A06104g";"YALI1_A06104g";-0,817849880085385;6,25273024173505;-3,683437734915;0,00071247049199561;0,0322392897628014;-0,861231395340869
"YALI1_F14368g";"YALI1_F14368g";1,98138088027585;3,67587823186052;3,66118776882875;0,000759670239451251;0,0333449962596735;-0,688953802670177
"YALI1_A06751g";"YALI1_A06751g";-0,405573546666744;9,05678720523389;-3,65921701171555;0,00076399340216802;0,0333449962596735;-1,32006019122684
"YALI1_E17849g";"YALI1_E17849g";-0,45505716295054;12,1547618573324;-3,65675997262562;0,000769416553278133;0,0333449962596735;-1,91752068348629
"YALI1_E29611g";"YALI1_E29611g";-0,929055344416995;5,35194831291883;-3,61329763962873;0,000871711521166595;0,0372535604254113;-0,764975057141767
"YALI1_D31948g";"YALI1_D31948g";0,891034705290796;7,00656006224377;3,60422758278893;0,000894654206481004;0,0377102875800281;-0,986493752294164
"YALI1_E27791g";"YALI1_E27791g";1,58334178712114;4,903920093203;3,58988664933764;0,000932120756602238;0,0387585887576363;-0,725040151012593
"YALI1_E24245g";"YALI1_E24245g";-0,716588039751858;6,78337914748548;-3,58199681251327;0,000953372970549342;0,0391137150717377;-0,984515933193859
"YALI1_D00352g";"YALI1_D00352g";2,30955772869291;2,47645859794432;3,56681229976415;0,000995594127166389;0,0403084622275129;-0,85697611586287
"YALI1_F16851g";"YALI1_F16851g";0,664562469460582;6,5792526976598;3,53561809447571;0,001088045085583;0,0434794120563492;-1,16441822587498
"YALI1_C22944g";"YALI1_C22944g";-0,444912105387253;7,74306434562417;-3,52726854505293;0,00111415807227456;0,0437103402959335;-1,52200201851792
"YALI1_C04690g";"YALI1_C04690g";2,28752664143735;3,17306475413126;3,52154063448116;0,00113241909323765;0,0437103402959335;-1,00354548486561
"YALI1_C06211g";"YALI1_C06211g";0,994945088164273;3,87277078889257;3,52029119335971;0,00113644043668335;0,0437103402959335;-1,00620623671658
"YALI1_D00412g";"YALI1_D00412g";0,376011397865128;8,69639613190504;3,50206867900811;0,00119667167627727;0,0448126917077207;-1,88452886572707
"YALI1_C18726g";"YALI1_C18726g";-0,489611349714017;7,71423791451146;-3,49867018845595;0,00120823884312863;0,0448126917077207;-1,50370204585344
"YALI1_C20085g";"YALI1_C20085g";-0,430571880893822;7,02815874403553;-3,49850841122004;0,00120879213901229;0,0448126917077207;-1,54200717985529
"YALI1_F04690g";"YALI1_F04690g";1,04997336592981;5,45263891579176;3,47791454478438;0,00128124677254424;0,0469332895133169;-1,1573556689463
"YALI1_F21453g";"YALI1_F21453g";-2,54729412227567;2,66845981570807;-3,47193851094158;0,00130304028475338;0,0471700583080723;-1,11585331630835
"YALI1_C07152g";"YALI1_C07152g";-0,464346823482808;10,9369921566298;-3,45846249027882;0,00135349721556472;0,0479401947315715;-2,22237996775599
"YALI1_D26082g";"YALI1_D26082g";-0,384953345095484;9,64914508702327;-3,45623279691829;0,00136202421302025;0,0479401947315715;-2,02347500390985
"YALI1_E37295g";"YALI1_E37295g";0,259834028739728;14,7193479950586;3,4514286339862;0,00138057207725483;0,0479401947315715;-2,84227041921762
"YALI1_F15047g";"YALI1_F15047g";-0,496450181050928;7,78451857057461;-3,44674141710501;0,00139890159489528;0,0479401947315715;-1,8968360145082
"YALI1_C18383g";"YALI1_C18383g";-0,479374055874296;7,60395528710938;-3,44590023794574;0,00140221564050745;0,0479401947315715;-1,68478088357891
"YALI1_A13397g";"YALI1_A13397g";-0,445467441084983;8,11652236710473;-3,42944154549077;0,00146859273372011;0,049566874034127;-1,79056328580178
"YALI1_E00588g";"YALI1_E00588g";-0,328835220625297;10,9302675878123;-3,42620078533655;0,00148201248330831;0,049566874034127;-2,39963146308163
"YALI1_E26229g";"YALI1_E26229g";-0,587883190242648;6,19977819423526;-3,40628018147906;0,0015671172925474;0,0518496764426705;-1,70971325210743
"YALI1_F33246g";"YALI1_F33246g";-1,62552206290571;5,49460440503494;-3,39703875485832;0,00160816829858939;0,0526418495187188;-1,49234763526893
"YALI1_E21832g";"YALI1_E21832g";0,752821742914964;5,4356165835344;3,39147280524662;0,00163338684446948;0,0528455249618492;-1,45153688562467
"YALI1_D24466g";"YALI1_D24466g";0,580234808074188;7,06752494316426;3,38812452751082;0,00164873916033069;0,0528455249618492;-1,74098911626078
"YALI1_C02125r";"YALI1_C02125r";0,361588088121881;8,16620913219518;3,36672002176489;0,00175019095593165;0,0555189440350688;-2,06254585649396
"YALI1_D02488g";"YALI1_D02488g";0,978583627193218;5,87822935266391;3,35785893938703;0,00179391299548731;0,0563252070113719;-1,38519957886001
"YALI1_E35831g";"YALI1_E35831g";-1,20481465077017;4,8178766262078;-3,35180299381177;0,00182439213048494;0,0565705101440165;-1,33170819549053
"YALI1_C29485g";"YALI1_C29485g";0,650982269633882;5,82178234431623;3,34903338189983;0,0018384956172901;0,0565705101440165;-1,75834962578832
"YALI1_E27622g";"YALI1_E27622g";0,62550890867625;6,47277753805282;3,32433695031955;0,00196894197178757;0,0599844994771322;-1,78426692713824
"YALI1_C07840g";"YALI1_C07840g";-0,372687700212282;8,58687131490947;-3,3152794739396;0,00201896073976278;0,0609053156495106;-2,24360925544529
"YALI1_A06591g";"YALI1_A06591g";0,386031429743532;8,87321296460095;3,30945050366486;0,0020517889120263;0,0612947037116983;-2,40004337253392
"YALI1_B02733g";"YALI1_B02733g";0,433271065391212;8,23316655654373;3,28371122821187;0,00220293213595873;0,0651771363687019;-2,19372462128397
"YALI1_E31186g";"YALI1_E31186g";-2,509098260378;3,81642170082073;-3,27562853881702;0,00225254317284716;0,0660102413604831;-1,4694640821981
"YALI1_B20416g";"YALI1_B20416g";0,867300147394272;4,9624403138702;3,26016934261687;0,00235040888791252;0,0679132698482498;-1,77063016144574
"YALI1_D09277g";"YALI1_D09277g";-4,27698966027211;6,70123927291153;-3,25843692055707;0,00236162491834993;0,0679132698482498;-1,64481944494602
"YALI1_C24016g";"YALI1_C24016g";0,874875612777368;5,50484778389534;3,25026850153765;0,00241519846827379;0,0687898521317467;-1,70121594245849
"YALI1_D06682g";"YALI1_D06682g";-0,429553328154954;9,22658447536014;-3,24702063214733;0,00243681959127734;0,0687898521317467;-2,50100065373975
"YALI1_B10751g";"YALI1_B10751g";-2,13822589020633;3,27389934551705;-3,24164144110414;0,00247303443295136;0,0690371802700524;-1,58868817087533
"YALI1_C23150g";"YALI1_C23150g";1,08156165998716;5,40738986394668;3,23908064245984;0,00249045401689172;0,0690371802700524;-1,77343820310595
"YALI1_E14385g";"YALI1_E14385g";1,23694636716857;3,68199396379382;3,21633328722389;0,00265039474925562;0,0728148628880317;-1,57947829719961
"YALI1_E11272g";"YALI1_E11272g";-0,368336914609518;8,89954857547244;-3,2024882380846;0,00275246889066522;0,0749499714741317;-2,54834176230578
"YALI1_B07762g";"YALI1_B07762g";-0,238962221706633;10,3523698894696;-3,18250524931799;0,00290639659425439;0,0781305091406159;-2,84618067100768
"YALI1_A15846g";"YALI1_A15846g";-0,963196865367076;5,36024287217823;-3,18078095323467;0,00292005477776107;0,0781305091406159;-1,73043578994031
"YALI1_F15387g";"YALI1_F15387g";-0,446259966993293;7,39447452378952;-3,16809150304088;0,00302245684720548;0,0801732734383728;-2,35297394112206
"YALI1_B11729g";"YALI1_B11729g";-0,504641212445334;7,28304059919421;-3,14356247388741;0,0032301280747341;0,0836233232290951;-2,33296352398756
"YALI1_D03216g";"YALI1_D03216g";0,39688375665086;9,57219808367078;3,13828883681354;0,0032765081934966;0,0836233232290951;-2,94721753913748
"YALI1_E19826g";"YALI1_E19826g";1,27677905920493;4,45883326876868;3,13601230229014;0,0032967238904298;0,0836233232290951;-1,79371257262795
"YALI1_E24180g";"YALI1_E24180g";-0,435974386726592;8,27682247674135;-3,13588065444356;0,00329789653171964;0,0836233232290951;-2,59505857661557
"YALI1_E23809g";"YALI1_E23809g";-0,47230544400627;7,4680304612634;-3,13457991742637;0,00330950397347961;0,0836233232290951;-2,64867198328928
"YALI1_B10933g";"YALI1_B10933g";-0,298650014497165;9,11410058523438;-3,13202960636951;0,0033323746315471;0,0836233232290951;-2,82211767451533
"YALI1_F15118g";"YALI1_F15118g";-0,797210145042468;4,73086596635863;-3,12824345302862;0,00336660413963235;0,0836233232290951;-1,9720740521412
"YALI1_B05288r";"YALI1_B05288r";0,862692190659677;5,67297523756833;3,1278768967306;0,00336993567774059;0,0836233232290951;-2,05070382522673
"YALI1_C08275g";"YALI1_C08275g";-0,234411526624209;14,9029295067612;-3,12335246341128;0,00341131487058918;0,0839729268544233;-3,75609353313061
"YALI1_C20597g";"YALI1_C20597g";2,56603545708808;2,89130405394137;3,11316723178808;0,00350623210453449;0,0856244141718461;-1,94100581997183
"YALI1_E12186g";"YALI1_E12186g";-0,313766135413024;9,21930075536156;-3,10777532300949;0,00355748564983471;0,0857369669583484;-2,88697628880828
"YALI1_C09851g";"YALI1_C09851g";0,613495618023;6,08903581583923;3,10682745290688;0,00356656866125076;0,0857369669583484;-2,33836672901617
"YALI1_E27731g";"YALI1_E27731g";0,879493632815774;6,37065204668533;3,09775743413346;0,00365459822202074;0,0866739186872585;-2,33845543088204
"YALI1_F06410g";"YALI1_F06410g";-1,2544612881214;5,70740739037699;-3,09701628575454;0,00366188151749873;0,0866739186872585;-2,0037440451782
"YALI1_A06612g";"YALI1_A06612g";0,346119525638835;9,43969448181765;3,07146950039694;0,003921480178166;0,0921098817421128;-3,08527253291902
"YALI1_F23664g";"YALI1_F23664g";1,72503571958639;3,71407256452534;3,0476451872099;0,00417914751091043;0,0971121682941019;-1,95879678090603
"YALI1_A06615g";"YALI1_A06615g";0,374104167379797;7,50272898196908;3,04599545940025;0,00419756853529917;0,0971121682941019;-2,76088496723829
"YALI1_F04920g";"YALI1_F04920g";-0,477526810646688;6,2739275505041;-3,04182775329243;0,00424444712768686;0,0974639090439737;-2,67995402421729
"YALI1_B12451g";"YALI1_B12451g";-0,355288839339746;7,14906553849077;-3,03175508216755;0,00435979081365125;0,0993709358044806;-3,00524294952827
"YALI1_E02438g";"YALI1_E02438g";-1,12981416655121;3,64028515172509;-3,02042405897392;0,00449307174671468;0,10165574826942;-2,03503492581651
"YALI1_F24798g";"YALI1_F24798g";1,18966694597319;3,60793658530167;3,00998760672533;0,00461921638413309;0,103746925649471;-2,05730710790977
"YALI1_C07481g";"YALI1_C07481g";0,686142167644119;6,20637563781744;2,99649695323625;0,00478721970202731;0,106741123356073;-2,5287769478908
"YALI1_D09034g";"YALI1_D09034g";-0,832249536812958;4,79249835182682;-2,97991504905128;0,00500159466146072;0,110718753764853;-2,29270056016227
"YALI1_E09522g";"YALI1_E09522g";-0,18189167247179;11,7000340939633;-2,97646706806457;0,0050472897822738;0,110932219000403;-3,60428709581391
"YALI1_A11612g";"YALI1_A11612g";0,436203362380407;8,02604322262571;2,96610260075787;0,00518702013410043;0,112410109851217;-2,94850100032337
"YALI1_F03778g";"YALI1_F03778g";-0,72023542419369;4,29199897880559;-2,96504244086724;0,00520151589544419;0,112410109851217;-2,42003471434387
"YALI1_E23498g";"YALI1_E23498g";-0,610480946744975;6,66771672371992;-2,96339412117903;0,00522412925210401;0,112410109851217;-2,64184369570343
"YALI1_D04030g";"YALI1_D04030g";-0,634602612594377;6,24839265908305;-2,95680124775187;0,00531550339300469;0,113581971807468;-2,54667598641608
"YALI1_E24513g";"YALI1_E24513g";-0,874472354158726;4,87837459196131;-2,9537267601436;0,00535862539296339;0,113713726442402;-2,32091641213881
"YALI1_F30289g";"YALI1_F30289g";0,695053398394679;5,31809576309779;2,93614982092613;0,0056115256493043;0,118264824814448;-2,50685967871958
"YALI1_D34487g";"YALI1_D34487g";1,29961265158831;4,35082097006414;2,93121648773762;0,00568449403413496;0,118987674442403;-2,21926341389864
"YALI1_F37551g";"YALI1_F37551g";-0,692015082061445;4,92184518449592;-2,92687886558251;0,00574938528874214;0,119532827928781;-2,53800563381195
"YALI1_E26492g";"YALI1_E26492g";-0,636139193881189;6,96593916722544;-2,91371655026706;0,00595056986371218;0,122885258192231;-2,94138145250975
"YALI1_A20822g";"YALI1_A20822g";0,354405584635108;7,84962206768673;2,90485739253247;0,0060896737081122;0,124663083340812;-3,14704952941547
"YALI1_D09322g";"YALI1_D09322g";-2,75353021458292;7,23077395325265;-2,90309619176603;0,00611768787275351;0,124663083340812;-2,5282692395018
"YALI1_B21194g";"YALI1_B21194g";1,88337295777102;3,9465110111718;2,89919232372239;0,00618021454637814;0,124669018220786;-2,2704702729013
"YALI1_C02188g";"YALI1_C02188g";1,09004569115684;4,68815242862637;2,89782519938722;0,00620225226935504;0,124669018220786;-2,33438452017895
"YALI1_D06988g";"YALI1_D06988g";-0,583981666725313;7,30972158410549;-2,89552306655684;0,00623952837374098;0,124669018220786;-2,99118651661153
"YALI1_F07181g";"YALI1_F07181g";0,341844615950833;8,01830383779538;2,8863951772039;0,00638940011253358;0,126839897717844;-3,21236307870431
"YALI1_A19070g";"YALI1_A19070g";0,392853013331904;8,5764176553302;2,88146314764011;0,00647177419103971;0,127651597345059;-3,19598269818675
"YALI1_D31568g";"YALI1_D31568g";-0,494902109972998;6,99856177713322;-2,87252778710401;0,00662354583101785;0,129813060649949;-2,99216662881546
"YALI1_B04779g";"YALI1_B04779g";1,25403937813634;3,66636642888652;2,86797114858614;0,00670221725466241;0,130197660888695;-2,37553940964866
"YALI1_F15291g";"YALI1_F15291g";0,509333389243773;6,86407052541447;2,86650039728825;0,00672779593152503;0,130197660888695;-2,86817910637016
"YALI1_F39620g";"YALI1_F39620g";0,974071652758894;4,88331255412556;2,85162992449896;0,00699158891629473;0,13352928644146;-2,49232773200108
"YALI1_B01014g";"YALI1_B01014g";-0,973711680910239;2,83492354113764;-2,85014175956868;0,00701851297610905;0,13352928644146;-2,58771557760195
"YALI1_E18802g";"YALI1_E18802g";1,57646550632377;3,07632271666079;2,84950068480142;0,00703014117761343;0,13352928644146;-2,3846744924705
"YALI1_C30964g";"YALI1_C30964g";1,24244646224779;4,13746789853638;2,84619707885195;0,0070903495996601;0,133846660847571;-2,42417520041365
"YALI1_F13202g";"YALI1_F13202g";1,78823631604506;3,73689854678757;2,84165352623728;0,0071739424107634;0,134598907304384;-2,39327865666818
"YALI1_E30074g";"YALI1_E30074g";2,03157743294116;2,07762838393704;2,83693141504088;0,00726179411795453;0,135421457581491;-2,43420432194412
"YALI1_C18287r";"YALI1_C18287r";1,46659414062185;3,71167669562195;2,83194067480847;0,00735573351772597;0,135729006028064;-2,40846248000771
"YALI1_D12513g";"YALI1_D12513g";-0,199281361792814;14,845818846223;-2,83090745465654;0,0073753226027791;0,135729006028064;-4,5046959200699
"YALI1_C07360g";"YALI1_C07360g";-0,700880056081198;4,71787128797204;-2,82905222750811;0,00741061846367071;0,135729006028064;-2,79028987960407
"YALI1_C26408g";"YALI1_C26408g";-0,454886003235591;8,04085756676694;-2,80835324957311;0,00781524204306404;0,141871324230577;-3,3156049039131
"YALI1_E18171g";"YALI1_E18171g";-0,156298718925932;13,4839341161558;-2,80720922774728;0,00783819470887165;0,141871324230577;-4,25986452631129
"YALI1_F34521g";"YALI1_F34521g";-0,734087277936746;5,43035401035313;-2,79342841174911;0,00811965723597769;0,146106346871949;-2,83747857241468
"YALI1_B11719g";"YALI1_B11719g";-1,71941391350817;3,28026804309268;-2,79090633729501;0,00817217595214248;0,146196426771758;-2,53232569282569
"YALI1_B05639g";"YALI1_B05639g";3,28850225485684;5,43109600402108;2,78560182740301;0,00828366791125464;0,147334370883992;-2,55419857624125
"YALI1_B14544g";"YALI1_B14544g";1,3044884686113;4,26086578619351;2,77837197463068;0,0084379062628274;0,149215158452413;-2,57298144009905
"YALI1_A17983g";"YALI1_A17983g";-1,92051828363179;2,67127712043301;-2,76553798673203;0,00871829410222135;0,152241494261121;-2,57080705210178
"YALI1_E04807g";"YALI1_E04807g";-0,367052542033366;7,82299914197001;-2,76400026743324;0,00875246370719609;0,152241494261121;-3,39795435360291
"YALI1_C19181g";"YALI1_C19181g";0,752329258438897;5,36095226422824;2,76227494971618;0,00879094998276752;0,152241494261121;-2,8308805849628
"YALI1_D11937g";"YALI1_D11937g";1,87278839015351;2,24391552402527;2,76155972967475;0,00880695026924913;0,152241494261121;-2,56645915627578
"YALI1_A22236g";"YALI1_A22236g";-0,966915512480053;5,21319943360981;-2,75887466871157;0,00886725979094744;0,152427700428745;-2,83816785108794
"YALI1_D25288g";"YALI1_D25288g";0,949790049875287;5,11096197883168;2,75243848102148;0,0090133885511001;0,154078869842972;-2,7518075264024
"YALI1_D09964g";"YALI1_D09964g";2,26196948393541;2,35731317171122;2,74873413072913;0,00909850329159776;0,154674555957162;-2,67908931509983
"YALI1_B01511g";"YALI1_B01511g";1,56075608247829;3,43817324046908;2,74137807196468;0,00926973852464254;0,155635204563012;-2,60375426708271
"YALI1_D32619g";"YALI1_D32619g";-1,00224148758287;5,49602293757356;-2,74063552177328;0,00928718880082449;0,155635204563012;-2,91154756142538
"YALI1_C19422g";"YALI1_C19422g";-1,35030859683275;6,01385779329916;-2,73980457483744;0,00930675256405404;0,155635204563012;-2,82032863816916
"YALI1_F32460g";"YALI1_F32460g";-0,558740102965781;5,23266187604077;-2,7289216456923;0,00956653244966334;0,159114704581698;-3,04767091158724
"YALI1_B02091g";"YALI1_B02091g";0,6239214186612;6,12377859474368;2,72385162617526;0,00968983665348378;0,160299071950374;-3,17030597811768
"YALI1_D34395g";"YALI1_D34395g";-0,352209927497761;8,18901509549572;-2,71942797723778;0,00979862218237686;0,161171268517872;-3,59404226617095
